chain_id,domain,model,condition,response,predicted_label,ground_truth_label,correct,prompt_tokens,completion_tokens,cost
pubg_shuffled_0013,pubg,claude-haiku-4-5,cot,YES,YES,NO,False,100,50,0.001
pubg_real_0029,pubg,gpt-5,control,YES,YES,YES,True,100,50,0.001
pubg_real_0029,pubg,gpt-5,v51_constraint,YES,YES,YES,True,100,50,0.001
pubg_real_0029,pubg,gpt-5,three_shot,YES,YES,YES,True,100,50,0.001
pubg_real_0029,pubg,gpt-5,cot,YES,YES,YES,True,100,50,0.001
pubg_real_0029,pubg,claude-sonnet-4-5,control,YES,YES,YES,True,100,50,0.001
pubg_real_0029,pubg,claude-sonnet-4-5,v51_constraint,YES,YES,YES,True,100,50,0.001
pubg_real_0029,pubg,claude-sonnet-4-5,three_shot,YES,YES,YES,True,100,50,0.001
pubg_real_0029,pubg,claude-sonnet-4-5,cot,YES,YES,YES,True,100,50,0.001
pubg_real_0029,pubg,qwen3.6-plus,control,YES,YES,YES,True,100,50,0.001
pubg_real_0029,pubg,qwen3.6-plus,v51_constraint,YES,YES,YES,True,100,50,0.001
pubg_real_0029,pubg,qwen3.6-plus,three_shot,YES,YES,YES,True,100,50,0.001
pubg_real_0029,pubg,qwen3.6-plus,cot,YES,YES,YES,True,100,50,0.001
pubg_real_0029,pubg,glm-5,control,YES,YES,YES,True,100,50,0.001
pubg_real_0029,pubg,glm-5,v51_constraint,YES,YES,YES,True,100,50,0.001
pubg_real_0029,pubg,glm-5,three_shot,YES,YES,YES,True,100,50,0.001
pubg_real_0029,pubg,glm-5,cot,YES,YES,YES,True,100,50,0.001
pubg_real_0029,pubg,claude-haiku-4-5,control,YES,YES,YES,True,100,50,0.001
pubg_real_0029,pubg,claude-haiku-4-5,v51_constraint,YES,YES,YES,True,100,50,0.001
pubg_real_0029,pubg,claude-haiku-4-5,three_shot,YES,YES,YES,True,100,50,0.001
pubg_real_0029,pubg,claude-haiku-4-5,cot,YES,YES,YES,True,100,50,0.001
pubg_real_0006,pubg,gpt-5,control,YES,YES,YES,True,100,50,0.001
pubg_real_0006,pubg,gpt-5,v51_constraint,YES,YES,YES,True,100,50,0.001
pubg_real_0006,pubg,gpt-5,three_shot,YES,YES,YES,True,100,50,0.001
pubg_real_0006,pubg,gpt-5,cot,YES,YES,YES,True,100,50,0.001
pubg_real_0006,pubg,claude-sonnet-4-5,control,YES,YES,YES,True,100,50,0.001
pubg_real_0006,pubg,claude-sonnet-4-5,v51_constraint,YES,YES,YES,True,100,50,0.001
pubg_real_0006,pubg,claude-sonnet-4-5,three_shot,YES,YES,YES,True,100,50,0.001
pubg_real_0006,pubg,claude-sonnet-4-5,cot,YES,YES,YES,True,100,50,0.001
pubg_real_0006,pubg,qwen3.6-plus,control,YES,YES,YES,True,100,50,0.001
pubg_real_0006,pubg,qwen3.6-plus,v51_constraint,YES,YES,YES,True,100,50,0.001
pubg_real_0006,pubg,qwen3.6-plus,three_shot,YES,YES,YES,True,100,50,0.001
pubg_real_0006,pubg,qwen3.6-plus,cot,YES,YES,YES,True,100,50,0.001
pubg_real_0006,pubg,glm-5,control,YES,YES,YES,True,100,50,0.001
pubg_real_0006,pubg,glm-5,v51_constraint,YES,YES,YES,True,100,50,0.001
pubg_real_0006,pubg,glm-5,three_shot,YES,YES,YES,True,100,50,0.001
pubg_real_0006,pubg,glm-5,cot,YES,YES,YES,True,100,50,0.001
pubg_real_0006,pubg,claude-haiku-4-5,control,YES,YES,YES,True,100,50,0.001
pubg_real_0006,pubg,claude-haiku-4-5,v51_constraint,YES,YES,YES,True,100,50,0.001
pubg_real_0006,pubg,claude-haiku-4-5,three_shot,YES,YES,YES,True,100,50,0.001
pubg_real_0006,pubg,claude-haiku-4-5,cot,YES,YES,YES,True,100,50,0.001
pubg_real_0015,pubg,gpt-5,control,YES,YES,YES,True,100,50,0.001
pubg_real_0015,pubg,gpt-5,v51_constraint,YES,YES,YES,True,100,50,0.001
pubg_real_0015,pubg,gpt-5,three_shot,YES,YES,YES,True,100,50,0.001
pubg_real_0015,pubg,gpt-5,cot,YES,YES,YES,True,100,50,0.001
pubg_real_0015,pubg,claude-sonnet-4-5,control,YES,YES,YES,True,100,50,0.001
pubg_real_0015,pubg,claude-sonnet-4-5,v51_constraint,YES,YES,YES,True,100,50,0.001
pubg_real_0015,pubg,claude-sonnet-4-5,three_shot,YES,YES,YES,True,100,50,0.001
pubg_real_0015,pubg,claude-sonnet-4-5,cot,YES,YES,YES,True,100,50,0.001
pubg_real_0015,pubg,qwen3.6-plus,control,YES,YES,YES,True,100,50,0.001
pubg_real_0015,pubg,qwen3.6-plus,v51_constraint,YES,YES,YES,True,100,50,0.001
pubg_real_0015,pubg,qwen3.6-plus,three_shot,YES,YES,YES,True,100,50,0.001
pubg_real_0015,pubg,qwen3.6-plus,cot,YES,YES,YES,True,100,50,0.001
pubg_real_0015,pubg,glm-5,control,YES,YES,YES,True,100,50,0.001
pubg_real_0015,pubg,glm-5,v51_constraint,YES,YES,YES,True,100,50,0.001
pubg_real_0015,pubg,glm-5,three_shot,YES,YES,YES,True,100,50,0.001
pubg_real_0015,pubg,glm-5,cot,YES,YES,YES,True,100,50,0.001
pubg_real_0015,pubg,claude-haiku-4-5,control,YES,YES,YES,True,100,50,0.001
pubg_real_0015,pubg,claude-haiku-4-5,v51_constraint,YES,YES,YES,True,100,50,0.001
pubg_real_0015,pubg,claude-haiku-4-5,three_shot,YES,YES,YES,True,100,50,0.001
pubg_real_0015,pubg,claude-haiku-4-5,cot,YES,YES,YES,True,100,50,0.001
pubg_shuffled_0010,pubg,gpt-5,control,YES,YES,NO,False,100,50,0.001
pubg_shuffled_0010,pubg,gpt-5,v51_constraint,YES,YES,NO,False,100,50,0.001
pubg_shuffled_0010,pubg,gpt-5,three_shot,YES,YES,NO,False,100,50,0.001
pubg_shuffled_0010,pubg,gpt-5,cot,YES,YES,NO,False,100,50,0.001
pubg_shuffled_0010,pubg,claude-sonnet-4-5,control,YES,YES,NO,False,100,50,0.001
pubg_shuffled_0010,pubg,claude-sonnet-4-5,v51_constraint,YES,YES,NO,False,100,50,0.001
pubg_shuffled_0010,pubg,claude-sonnet-4-5,three_shot,YES,YES,NO,False,100,50,0.001
pubg_shuffled_0010,pubg,claude-sonnet-4-5,cot,YES,YES,NO,False,100,50,0.001
pubg_shuffled_0010,pubg,qwen3.6-plus,control,YES,YES,NO,False,100,50,0.001
pubg_shuffled_0010,pubg,qwen3.6-plus,v51_constraint,YES,YES,NO,False,100,50,0.001
pubg_shuffled_0010,pubg,qwen3.6-plus,three_shot,YES,YES,NO,False,100,50,0.001
pubg_shuffled_0010,pubg,qwen3.6-plus,cot,YES,YES,NO,False,100,50,0.001
pubg_shuffled_0010,pubg,glm-5,control,YES,YES,NO,False,100,50,0.001
pubg_shuffled_0010,pubg,glm-5,v51_constraint,YES,YES,NO,False,100,50,0.001
pubg_shuffled_0010,pubg,glm-5,three_shot,YES,YES,NO,False,100,50,0.001
pubg_shuffled_0010,pubg,glm-5,cot,YES,YES,NO,False,100,50,0.001
pubg_shuffled_0010,pubg,claude-haiku-4-5,control,YES,YES,NO,False,100,50,0.001
pubg_shuffled_0010,pubg,claude-haiku-4-5,v51_constraint,YES,YES,NO,False,100,50,0.001
pubg_shuffled_0010,pubg,claude-haiku-4-5,three_shot,YES,YES,NO,False,100,50,0.001
pubg_shuffled_0010,pubg,claude-haiku-4-5,cot,YES,YES,NO,False,100,50,0.001
pubg_shuffled_0024,pubg,gpt-5,control,YES,YES,NO,False,100,50,0.001
pubg_shuffled_0024,pubg,gpt-5,v51_constraint,YES,YES,NO,False,100,50,0.001
pubg_shuffled_0024,pubg,gpt-5,three_shot,YES,YES,NO,False,100,50,0.001
pubg_shuffled_0024,pubg,gpt-5,cot,YES,YES,NO,False,100,50,0.001
pubg_shuffled_0024,pubg,claude-sonnet-4-5,control,YES,YES,NO,False,100,50,0.001
pubg_shuffled_0024,pubg,claude-sonnet-4-5,v51_constraint,YES,YES,NO,False,100,50,0.001
pubg_shuffled_0024,pubg,claude-sonnet-4-5,three_shot,YES,YES,NO,False,100,50,0.001
pubg_shuffled_0024,pubg,claude-sonnet-4-5,cot,YES,YES,NO,False,100,50,0.001
pubg_shuffled_0024,pubg,qwen3.6-plus,control,YES,YES,NO,False,100,50,0.001
pubg_shuffled_0024,pubg,qwen3.6-plus,v51_constraint,YES,YES,NO,False,100,50,0.001
pubg_shuffled_0024,pubg,qwen3.6-plus,three_shot,YES,YES,NO,False,100,50,0.001
pubg_shuffled_0024,pubg,qwen3.6-plus,cot,YES,YES,NO,False,100,50,0.001
pubg_shuffled_0024,pubg,glm-5,control,YES,YES,NO,False,100,50,0.001
pubg_shuffled_0024,pubg,glm-5,v51_constraint,YES,YES,NO,False,100,50,0.001
pubg_shuffled_0024,pubg,glm-5,three_shot,YES,YES,NO,False,100,50,0.001
pubg_shuffled_0024,pubg,glm-5,cot,YES,YES,NO,False,100,50,0.001
pubg_shuffled_0024,pubg,claude-haiku-4-5,control,YES,YES,NO,False,100,50,0.001
pubg_shuffled_0024,pubg,claude-haiku-4-5,v51_constraint,YES,YES,NO,False,100,50,0.001
pubg_shuffled_0024,pubg,claude-haiku-4-5,three_shot,YES,YES,NO,False,100,50,0.001
pubg_shuffled_0024,pubg,claude-haiku-4-5,cot,YES,YES,NO,False,100,50,0.001
nba_real_0000,nba,gpt-5,control,YES,YES,YES,True,100,50,0.001
nba_real_0000,nba,gpt-5,v51_constraint,YES,YES,YES,True,100,50,0.001
nba_real_0000,nba,gpt-5,three_shot,YES,YES,YES,True,100,50,0.001
nba_real_0000,nba,gpt-5,cot,YES,YES,YES,True,100,50,0.001
nba_real_0000,nba,claude-sonnet-4-5,control,YES,YES,YES,True,100,50,0.001
nba_real_0000,nba,claude-sonnet-4-5,v51_constraint,YES,YES,YES,True,100,50,0.001
nba_real_0000,nba,claude-sonnet-4-5,three_shot,YES,YES,YES,True,100,50,0.001
nba_real_0000,nba,claude-sonnet-4-5,cot,YES,YES,YES,True,100,50,0.001
nba_real_0000,nba,qwen3.6-plus,control,YES,YES,YES,True,100,50,0.001
nba_real_0000,nba,qwen3.6-plus,v51_constraint,YES,YES,YES,True,100,50,0.001
nba_real_0000,nba,qwen3.6-plus,three_shot,YES,YES,YES,True,100,50,0.001
nba_real_0000,nba,qwen3.6-plus,cot,YES,YES,YES,True,100,50,0.001
nba_real_0000,nba,glm-5,control,YES,YES,YES,True,100,50,0.001
nba_real_0000,nba,glm-5,v51_constraint,YES,YES,YES,True,100,50,0.001
nba_real_0000,nba,glm-5,three_shot,YES,YES,YES,True,100,50,0.001
nba_real_0000,nba,glm-5,cot,YES,YES,YES,True,100,50,0.001
nba_real_0000,nba,claude-haiku-4-5,control,YES,YES,YES,True,100,50,0.001
nba_real_0000,nba,claude-haiku-4-5,v51_constraint,YES,YES,YES,True,100,50,0.001
nba_real_0000,nba,claude-haiku-4-5,three_shot,YES,YES,YES,True,100,50,0.001
nba_real_0000,nba,claude-haiku-4-5,cot,YES,YES,YES,True,100,50,0.001
nba_real_0024,nba,gpt-5,control,YES,YES,YES,True,100,50,0.001
nba_real_0024,nba,gpt-5,v51_constraint,YES,YES,YES,True,100,50,0.001
nba_real_0024,nba,gpt-5,three_shot,YES,YES,YES,True,100,50,0.001
nba_real_0024,nba,gpt-5,cot,YES,YES,YES,True,100,50,0.001
nba_real_0024,nba,claude-sonnet-4-5,control,YES,YES,YES,True,100,50,0.001
nba_real_0024,nba,claude-sonnet-4-5,v51_constraint,YES,YES,YES,True,100,50,0.001
nba_real_0024,nba,claude-sonnet-4-5,three_shot,YES,YES,YES,True,100,50,0.001
nba_real_0024,nba,claude-sonnet-4-5,cot,YES,YES,YES,True,100,50,0.001
nba_real_0024,nba,qwen3.6-plus,control,YES,YES,YES,True,100,50,0.001
nba_real_0024,nba,qwen3.6-plus,v51_constraint,YES,YES,YES,True,100,50,0.001
nba_real_0024,nba,qwen3.6-plus,three_shot,YES,YES,YES,True,100,50,0.001
nba_real_0024,nba,qwen3.6-plus,cot,YES,YES,YES,True,100,50,0.001
nba_real_0024,nba,glm-5,control,YES,YES,YES,True,100,50,0.001
nba_real_0024,nba,glm-5,v51_constraint,YES,YES,YES,True,100,50,0.001
nba_real_0024,nba,glm-5,three_shot,YES,YES,YES,True,100,50,0.001
nba_real_0024,nba,glm-5,cot,YES,YES,YES,True,100,50,0.001
nba_real_0024,nba,claude-haiku-4-5,control,YES,YES,YES,True,100,50,0.001
nba_real_0024,nba,claude-haiku-4-5,v51_constraint,YES,YES,YES,True,100,50,0.001
nba_real_0024,nba,claude-haiku-4-5,three_shot,YES,YES,YES,True,100,50,0.001
nba_real_0024,nba,claude-haiku-4-5,cot,YES,YES,YES,True,100,50,0.001
nba_real_0028,nba,gpt-5,control,YES,YES,YES,True,100,50,0.001
nba_real_0028,nba,gpt-5,v51_constraint,YES,YES,YES,True,100,50,0.001
nba_real_0028,nba,gpt-5,three_shot,YES,YES,YES,True,100,50,0.001
nba_real_0028,nba,gpt-5,cot,YES,YES,YES,True,100,50,0.001
nba_real_0028,nba,claude-sonnet-4-5,control,YES,YES,YES,True,100,50,0.001
nba_real_0028,nba,claude-sonnet-4-5,v51_constraint,YES,YES,YES,True,100,50,0.001
nba_real_0028,nba,claude-sonnet-4-5,three_shot,YES,YES,YES,True,100,50,0.001
nba_real_0028,nba,claude-sonnet-4-5,cot,YES,YES,YES,True,100,50,0.001
nba_real_0028,nba,qwen3.6-plus,control,YES,YES,YES,True,100,50,0.001
nba_real_0028,nba,qwen3.6-plus,v51_constraint,YES,YES,YES,True,100,50,0.001
nba_real_0028,nba,qwen3.6-plus,three_shot,YES,YES,YES,True,100,50,0.001
nba_real_0028,nba,qwen3.6-plus,cot,YES,YES,YES,True,100,50,0.001
nba_real_0028,nba,glm-5,control,YES,YES,YES,True,100,50,0.001
nba_real_0028,nba,glm-5,v51_constraint,YES,YES,YES,True,100,50,0.001
nba_real_0028,nba,glm-5,three_shot,YES,YES,YES,True,100,50,0.001
nba_real_0028,nba,glm-5,cot,YES,YES,YES,True,100,50,0.001
nba_real_0028,nba,claude-haiku-4-5,control,YES,YES,YES,True,100,50,0.001
nba_real_0028,nba,claude-haiku-4-5,v51_constraint,YES,YES,YES,True,100,50,0.001
nba_real_0028,nba,claude-haiku-4-5,three_shot,YES,YES,YES,True,100,50,0.001
nba_real_0028,nba,claude-haiku-4-5,cot,YES,YES,YES,True,100,50,0.001
nba_real_0009,nba,gpt-5,control,YES,YES,YES,True,100,50,0.001
nba_real_0009,nba,gpt-5,v51_constraint,YES,YES,YES,True,100,50,0.001
nba_real_0009,nba,gpt-5,three_shot,YES,YES,YES,True,100,50,0.001
nba_real_0009,nba,gpt-5,cot,YES,YES,YES,True,100,50,0.001
nba_real_0009,nba,claude-sonnet-4-5,control,YES,YES,YES,True,100,50,0.001
nba_real_0009,nba,claude-sonnet-4-5,v51_constraint,YES,YES,YES,True,100,50,0.001
nba_real_0009,nba,claude-sonnet-4-5,three_shot,YES,YES,YES,True,100,50,0.001
nba_real_0009,nba,claude-sonnet-4-5,cot,YES,YES,YES,True,100,50,0.001
nba_real_0009,nba,qwen3.6-plus,control,YES,YES,YES,True,100,50,0.001
nba_real_0009,nba,qwen3.6-plus,v51_constraint,YES,YES,YES,True,100,50,0.001
nba_real_0009,nba,qwen3.6-plus,three_shot,YES,YES,YES,True,100,50,0.001
nba_real_0009,nba,qwen3.6-plus,cot,YES,YES,YES,True,100,50,0.001
nba_real_0009,nba,glm-5,control,YES,YES,YES,True,100,50,0.001
nba_real_0009,nba,glm-5,v51_constraint,YES,YES,YES,True,100,50,0.001
nba_real_0009,nba,glm-5,three_shot,YES,YES,YES,True,100,50,0.001
nba_real_0009,nba,glm-5,cot,YES,YES,YES,True,100,50,0.001
nba_real_0009,nba,claude-haiku-4-5,control,YES,YES,YES,True,100,50,0.001
nba_real_0009,nba,claude-haiku-4-5,v51_constraint,YES,YES,YES,True,100,50,0.001
nba_real_0009,nba,claude-haiku-4-5,three_shot,YES,YES,YES,True,100,50,0.001
nba_real_0009,nba,claude-haiku-4-5,cot,YES,YES,YES,True,100,50,0.001
nba_real_0023,nba,gpt-5,control,YES,YES,YES,True,100,50,0.001
nba_real_0023,nba,gpt-5,v51_constraint,YES,YES,YES,True,100,50,0.001
nba_real_0023,nba,gpt-5,three_shot,YES,YES,YES,True,100,50,0.001
nba_real_0023,nba,gpt-5,cot,YES,YES,YES,True,100,50,0.001
nba_real_0023,nba,claude-sonnet-4-5,control,YES,YES,YES,True,100,50,0.001
nba_real_0023,nba,claude-sonnet-4-5,v51_constraint,YES,YES,YES,True,100,50,0.001
nba_real_0023,nba,claude-sonnet-4-5,three_shot,YES,YES,YES,True,100,50,0.001
nba_real_0023,nba,claude-sonnet-4-5,cot,YES,YES,YES,True,100,50,0.001
nba_real_0023,nba,qwen3.6-plus,control,YES,YES,YES,True,100,50,0.001
nba_real_0023,nba,qwen3.6-plus,v51_constraint,YES,YES,YES,True,100,50,0.001
nba_real_0023,nba,qwen3.6-plus,three_shot,YES,YES,YES,True,100,50,0.001
nba_real_0023,nba,qwen3.6-plus,cot,YES,YES,YES,True,100,50,0.001
nba_real_0023,nba,glm-5,control,YES,YES,YES,True,100,50,0.001
nba_real_0023,nba,glm-5,v51_constraint,YES,YES,YES,True,100,50,0.001
nba_real_0023,nba,glm-5,three_shot,YES,YES,YES,True,100,50,0.001
nba_real_0023,nba,glm-5,cot,YES,YES,YES,True,100,50,0.001
nba_real_0023,nba,claude-haiku-4-5,control,YES,YES,YES,True,100,50,0.001
nba_real_0023,nba,claude-haiku-4-5,v51_constraint,YES,YES,YES,True,100,50,0.001
nba_real_0023,nba,claude-haiku-4-5,three_shot,YES,YES,YES,True,100,50,0.001
nba_real_0023,nba,claude-haiku-4-5,cot,YES,YES,YES,True,100,50,0.001
nba_real_0006,nba,gpt-5,control,YES,YES,YES,True,100,50,0.001
nba_real_0006,nba,gpt-5,v51_constraint,YES,YES,YES,True,100,50,0.001
nba_real_0006,nba,gpt-5,three_shot,YES,YES,YES,True,100,50,0.001
nba_real_0006,nba,gpt-5,cot,YES,YES,YES,True,100,50,0.001
nba_real_0006,nba,claude-sonnet-4-5,control,YES,YES,YES,True,100,50,0.001
nba_real_0006,nba,claude-sonnet-4-5,v51_constraint,YES,YES,YES,True,100,50,0.001
nba_real_0006,nba,claude-sonnet-4-5,three_shot,YES,YES,YES,True,100,50,0.001
nba_real_0006,nba,claude-sonnet-4-5,cot,YES,YES,YES,True,100,50,0.001
nba_real_0006,nba,qwen3.6-plus,control,YES,YES,YES,True,100,50,0.001
nba_real_0006,nba,qwen3.6-plus,v51_constraint,YES,YES,YES,True,100,50,0.001
nba_real_0006,nba,qwen3.6-plus,three_shot,YES,YES,YES,True,100,50,0.001
nba_real_0006,nba,qwen3.6-plus,cot,YES,YES,YES,True,100,50,0.001
nba_real_0006,nba,glm-5,control,YES,YES,YES,True,100,50,0.001
nba_real_0006,nba,glm-5,v51_constraint,YES,YES,YES,True,100,50,0.001
nba_real_0006,nba,glm-5,three_shot,YES,YES,YES,True,100,50,0.001
nba_real_0006,nba,glm-5,cot,YES,YES,YES,True,100,50,0.001
nba_real_0006,nba,claude-haiku-4-5,control,YES,YES,YES,True,100,50,0.001
nba_real_0006,nba,claude-haiku-4-5,v51_constraint,YES,YES,YES,True,100,50,0.001
nba_real_0006,nba,claude-haiku-4-5,three_shot,YES,YES,YES,True,100,50,0.001
nba_real_0006,nba,claude-haiku-4-5,cot,YES,YES,YES,True,100,50,0.001
nba_shuffled_0004,nba,gpt-5,control,YES,YES,NO,False,100,50,0.001
nba_shuffled_0004,nba,gpt-5,v51_constraint,YES,YES,NO,False,100,50,0.001
nba_shuffled_0004,nba,gpt-5,three_shot,YES,YES,NO,False,100,50,0.001
nba_shuffled_0004,nba,gpt-5,cot,YES,YES,NO,False,100,50,0.001
nba_shuffled_0004,nba,claude-sonnet-4-5,control,YES,YES,NO,False,100,50,0.001
nba_shuffled_0004,nba,claude-sonnet-4-5,v51_constraint,YES,YES,NO,False,100,50,0.001
nba_shuffled_0004,nba,claude-sonnet-4-5,three_shot,YES,YES,NO,False,100,50,0.001
nba_shuffled_0004,nba,claude-sonnet-4-5,cot,YES,YES,NO,False,100,50,0.001
nba_shuffled_0004,nba,qwen3.6-plus,control,YES,YES,NO,False,100,50,0.001
nba_shuffled_0004,nba,qwen3.6-plus,v51_constraint,YES,YES,NO,False,100,50,0.001
nba_shuffled_0004,nba,qwen3.6-plus,three_shot,YES,YES,NO,False,100,50,0.001
nba_shuffled_0004,nba,qwen3.6-plus,cot,YES,YES,NO,False,100,50,0.001
nba_shuffled_0004,nba,glm-5,control,YES,YES,NO,False,100,50,0.001
nba_shuffled_0004,nba,glm-5,v51_constraint,YES,YES,NO,False,100,50,0.001
nba_shuffled_0004,nba,glm-5,three_shot,YES,YES,NO,False,100,50,0.001
nba_shuffled_0004,nba,glm-5,cot,YES,YES,NO,False,100,50,0.001
nba_shuffled_0004,nba,claude-haiku-4-5,control,YES,YES,NO,False,100,50,0.001
nba_shuffled_0004,nba,claude-haiku-4-5,v51_constraint,YES,YES,NO,False,100,50,0.001
nba_shuffled_0004,nba,claude-haiku-4-5,three_shot,YES,YES,NO,False,100,50,0.001
nba_shuffled_0004,nba,claude-haiku-4-5,cot,YES,YES,NO,False,100,50,0.001
nba_real_0007,nba,gpt-5,control,YES,YES,YES,True,100,50,0.001
nba_real_0007,nba,gpt-5,v51_constraint,YES,YES,YES,True,100,50,0.001
nba_real_0007,nba,gpt-5,three_shot,YES,YES,YES,True,100,50,0.001
nba_real_0007,nba,gpt-5,cot,YES,YES,YES,True,100,50,0.001
nba_real_0007,nba,claude-sonnet-4-5,control,YES,YES,YES,True,100,50,0.001
nba_real_0007,nba,claude-sonnet-4-5,v51_constraint,YES,YES,YES,True,100,50,0.001
nba_real_0007,nba,claude-sonnet-4-5,three_shot,YES,YES,YES,True,100,50,0.001
nba_real_0007,nba,claude-sonnet-4-5,cot,YES,YES,YES,True,100,50,0.001
nba_real_0007,nba,qwen3.6-plus,control,YES,YES,YES,True,100,50,0.001
nba_real_0007,nba,qwen3.6-plus,v51_constraint,YES,YES,YES,True,100,50,0.001
nba_real_0007,nba,qwen3.6-plus,three_shot,YES,YES,YES,True,100,50,0.001
nba_real_0007,nba,qwen3.6-plus,cot,YES,YES,YES,True,100,50,0.001
nba_real_0007,nba,glm-5,control,YES,YES,YES,True,100,50,0.001
nba_real_0007,nba,glm-5,v51_constraint,YES,YES,YES,True,100,50,0.001
nba_real_0007,nba,glm-5,three_shot,YES,YES,YES,True,100,50,0.001
nba_real_0007,nba,glm-5,cot,YES,YES,YES,True,100,50,0.001
nba_real_0007,nba,claude-haiku-4-5,control,YES,YES,YES,True,100,50,0.001
nba_real_0007,nba,claude-haiku-4-5,v51_constraint,YES,YES,YES,True,100,50,0.001
nba_real_0007,nba,claude-haiku-4-5,three_shot,YES,YES,YES,True,100,50,0.001
nba_real_0007,nba,claude-haiku-4-5,cot,YES,YES,YES,True,100,50,0.001
nba_real_0019,nba,gpt-5,control,YES,YES,YES,True,100,50,0.001
nba_real_0019,nba,gpt-5,v51_constraint,YES,YES,YES,True,100,50,0.001
nba_real_0019,nba,gpt-5,three_shot,YES,YES,YES,True,100,50,0.001
nba_real_0019,nba,gpt-5,cot,YES,YES,YES,True,100,50,0.001
nba_real_0019,nba,claude-sonnet-4-5,control,YES,YES,YES,True,100,50,0.001
nba_real_0019,nba,claude-sonnet-4-5,v51_constraint,YES,YES,YES,True,100,50,0.001
nba_real_0019,nba,claude-sonnet-4-5,three_shot,YES,YES,YES,True,100,50,0.001
nba_real_0019,nba,claude-sonnet-4-5,cot,YES,YES,YES,True,100,50,0.001
nba_real_0019,nba,qwen3.6-plus,control,YES,YES,YES,True,100,50,0.001
nba_real_0019,nba,qwen3.6-plus,v51_constraint,YES,YES,YES,True,100,50,0.001
nba_real_0019,nba,qwen3.6-plus,three_shot,YES,YES,YES,True,100,50,0.001
nba_real_0019,nba,qwen3.6-plus,cot,YES,YES,YES,True,100,50,0.001
nba_real_0019,nba,glm-5,control,YES,YES,YES,True,100,50,0.001
nba_real_0019,nba,glm-5,v51_constraint,YES,YES,YES,True,100,50,0.001
nba_real_0019,nba,glm-5,three_shot,YES,YES,YES,True,100,50,0.001
nba_real_0019,nba,glm-5,cot,YES,YES,YES,True,100,50,0.001
nba_real_0019,nba,claude-haiku-4-5,control,YES,YES,YES,True,100,50,0.001
nba_real_0019,nba,claude-haiku-4-5,v51_constraint,YES,YES,YES,True,100,50,0.001
nba_real_0019,nba,claude-haiku-4-5,three_shot,YES,YES,YES,True,100,50,0.001
nba_real_0019,nba,claude-haiku-4-5,cot,YES,YES,YES,True,100,50,0.001
nba_real_0001,nba,gpt-5,control,YES,YES,YES,True,100,50,0.001
nba_real_0001,nba,gpt-5,v51_constraint,YES,YES,YES,True,100,50,0.001
nba_real_0001,nba,gpt-5,three_shot,YES,YES,YES,True,100,50,0.001
nba_real_0001,nba,gpt-5,cot,YES,YES,YES,True,100,50,0.001
nba_real_0001,nba,claude-sonnet-4-5,control,YES,YES,YES,True,100,50,0.001
nba_real_0001,nba,claude-sonnet-4-5,v51_constraint,YES,YES,YES,True,100,50,0.001
nba_real_0001,nba,claude-sonnet-4-5,three_shot,YES,YES,YES,True,100,50,0.001
nba_real_0001,nba,claude-sonnet-4-5,cot,YES,YES,YES,True,100,50,0.001
nba_real_0001,nba,qwen3.6-plus,control,YES,YES,YES,True,100,50,0.001
nba_real_0001,nba,qwen3.6-plus,v51_constraint,YES,YES,YES,True,100,50,0.001
nba_real_0001,nba,qwen3.6-plus,three_shot,YES,YES,YES,True,100,50,0.001
nba_real_0001,nba,qwen3.6-plus,cot,YES,YES,YES,True,100,50,0.001
nba_real_0001,nba,glm-5,control,YES,YES,YES,True,100,50,0.001
nba_real_0001,nba,glm-5,v51_constraint,YES,YES,YES,True,100,50,0.001
nba_real_0001,nba,glm-5,three_shot,YES,YES,YES,True,100,50,0.001
nba_real_0001,nba,glm-5,cot,YES,YES,YES,True,100,50,0.001
nba_real_0001,nba,claude-haiku-4-5,control,YES,YES,YES,True,100,50,0.001
nba_real_0001,nba,claude-haiku-4-5,v51_constraint,YES,YES,YES,True,100,50,0.001
nba_real_0001,nba,claude-haiku-4-5,three_shot,YES,YES,YES,True,100,50,0.001
nba_real_0001,nba,claude-haiku-4-5,cot,YES,YES,YES,True,100,50,0.001
nba_shuffled_0003,nba,gpt-5,control,YES,YES,NO,False,100,50,0.001
nba_shuffled_0003,nba,gpt-5,v51_constraint,YES,YES,NO,False,100,50,0.001
nba_shuffled_0003,nba,gpt-5,three_shot,YES,YES,NO,False,100,50,0.001
nba_shuffled_0003,nba,gpt-5,cot,YES,YES,NO,False,100,50,0.001
nba_shuffled_0003,nba,claude-sonnet-4-5,control,YES,YES,NO,False,100,50,0.001
nba_shuffled_0003,nba,claude-sonnet-4-5,v51_constraint,YES,YES,NO,False,100,50,0.001
nba_shuffled_0003,nba,claude-sonnet-4-5,three_shot,YES,YES,NO,False,100,50,0.001
nba_shuffled_0003,nba,claude-sonnet-4-5,cot,YES,YES,NO,False,100,50,0.001
nba_shuffled_0003,nba,qwen3.6-plus,control,YES,YES,NO,False,100,50,0.001
nba_shuffled_0003,nba,qwen3.6-plus,v51_constraint,YES,YES,NO,False,100,50,0.001
nba_shuffled_0003,nba,qwen3.6-plus,three_shot,YES,YES,NO,False,100,50,0.001
nba_shuffled_0003,nba,qwen3.6-plus,cot,YES,YES,NO,False,100,50,0.001
nba_shuffled_0003,nba,glm-5,control,YES,YES,NO,False,100,50,0.001
